,Date,Open,High,Low,Close,Adj Close,Volume,volume_cmf,volume_em,volume_sma_em,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ichimoku_a,trend_ichimoku_b,momentum_rsi,momentum_stoch,momentum_stoch_signal,Zero,rsi_high,rsi_low,cmf_high,cmf_low,keltner_indicator,bbands_indicator,ichimoku_label,macd_indicator,ease_label,stochastic_label,rsi_label,cmf_label,dow_labels
6909,6/21/2012,12823.09961,12857.38965,12561.45996,12573.57031,12573.57031,146750000,0.12589616338105314,-20493.25706729143,4161.513155753142,12919.395838552047,12084.015393447973,12501.70561600001,0.0,0.0,12641.971680999999,12641.971680999999,12470.954882999966,0.0,0.0,-14.277324006474373,38.34843374210019,-52.625757748574564,12557.8627925,12686.875,48.48998061447704,62.33490793818855,82.19093072564739,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
6910,6/22/2012,12574.82031,12674.08008,12574.66992,12640.780270000001,12640.780270000001,209990000,0.10900923147049099,-4026.293977341168,4856.544776421522,12929.220278589199,12085.293980410826,12507.257129500013,0.0,0.0,12654.727995666664,12654.727995666664,12489.346158666634,0.0,0.0,-14.428483803143536,27.793050233051446,-42.22153403619498,12561.220215000001,12686.875,50.95129337834018,68.77487079213803,74.1599079500392,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
6911,6/25/2012,12639.799809999999,12639.87012,12458.00977,12502.66016,12502.66016,134090000,0.09657981432753304,-10230.923636788099,4024.6222628373403,12930.937761469862,12088.359505530165,12509.648633500014,0.0,0.0,12659.406641666665,12659.406641666665,12501.037695666633,0.0,0.0,-3.364358244374671,21.561568537566224,-24.925926781940895,12571.665282500002,12686.875,46.07846560974766,48.79705793377394,59.96894555469989,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
6912,6/26/2012,12503.57031,12576.41016,12452.030270000001,12534.66992,12534.66992,109270000,0.08621185744295769,-3952.078519474346,1378.0358469349464,12927.56085869283,12087.134357307199,12507.347608000015,0.0,0.0,12659.419336666664,12659.419336666664,12505.123338666635,0.0,0.0,2.7889713329459482,17.80704909664217,-15.018077763696223,12571.250242500002,12686.875,47.33551933712694,27.218679320679264,48.26353601553012,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,-1.0
6913,6/27/2012,12532.92969,12646.87012,12532.70996,12627.00977,12627.00977,97950000,0.14216434503425754,8807.619513192354,375.12865187758354,12938.992474700606,12096.417683299422,12517.705079000014,0.0,0.0,12668.02832133333,12668.02832133333,12516.772264333302,0.0,0.0,0.21203101508581312,14.288045480330899,-14.076014465245086,12571.250242500002,12686.875,50.89211319727366,45.6681998001998,40.56131235155071,0,70,30,0.05,-0.05,0,0.0,0,0,1,1,0,0,-1.0
6914,6/28/2012,12626.25,12626.25,12450.16992,12602.25977,12602.25977,125870000,0.18822977209322642,-7215.559396843043,-44.9949706575991,12946.940375488379,12109.350739511647,12528.145557500013,0.0,0.0,12662.37597733333,12662.37597733333,12513.6138653333,0.0,0.0,0.16500334707416187,11.463437053679552,-11.29843370660539,12570.785155000001,12686.875,49.91902262689692,40.71840232733106,37.86842714940309,0,70,30,0.05,-0.05,0,0.0,0,0,-1,0,0,0,-1.0
6915,6/29/2012,12604.59961,12880.38965,12604.530270000001,12880.08984,12880.08984,191630000,0.30994926030346476,29402.63965193321,1339.2269573722674,12967.235945900797,12165.20712209923,12566.221534000013,0.0,0.0,12668.101302666664,12668.101302666664,12504.085284666635,1.0,0.0,-22.03680457911105,4.763388727121432,-26.80019330623248,12570.785155000001,12686.875,59.32174868035713,96.12948287587957,60.83869500113653,0,70,30,0.05,-0.05,1,0.0,0,0,1,0,0,0,-1.0
6916,7/2/2012,12879.70996,12902.12012,12795.48047,12871.38965,12871.38965,109640000,0.3185325694893611,10343.028187963013,2395.836825413176,12965.702080402876,12243.733956597149,12604.718018500012,0.0,0.0,12679.73665433333,12679.73665433333,12513.631671333302,1.0,0.0,-38.486219511829404,-3.886532920668735,-34.59968659116067,12572.375,12686.875,58.94850885016158,93.20047430004446,76.68278650108475,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
6917,7/3/2012,12868.05957,12946.2002,12845.280270000001,12943.66016,12943.66016,63850000,0.32694551822327983,7419.225464376095,2667.143815463903,12963.576637126253,12327.430395873771,12645.503516500012,0.0,0.0,12688.216667333332,12688.216667333332,12527.466761333302,1.0,0.0,-56.70051725670419,-14.449329787875826,-42.25118746882836,12594.41504,12686.875,61.13596326915049,99.48792642255633,96.27262786615984,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
6918,7/5/2012,12941.84961,12961.299809999999,12852.24023,12896.66992,12896.66992,97800000,0.27259143704180183,1229.9629034664224,1949.1196788191598,12987.118531346034,12352.076489653988,12669.59751050001,0.0,0.0,12697.007357333334,12697.007357333334,12538.5774703333,1.0,0.0,-66.57630953822263,-24.874725737945187,-41.70158380027745,12601.964844999999,12686.875,58.93694458395161,87.35548609767304,93.34796227342433,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,1.0
6919,7/6/2012,12889.40039,12889.40039,12702.99023,12772.469729999999,12772.469729999999,96760000,0.28475316443879906,-21302.448721634504,71.59645527551058,12990.557721152716,12379.788276847306,12685.172999000011,0.0,0.0,12709.422038333334,12709.422038333334,12561.944104333303,0.0,0.0,-63.647341786843754,-32.6292489477249,-31.01809283911885,12601.964844999999,12686.875,53.463178714769974,63.05634170601912,83.29991807541587,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
6920,7/9/2012,12772.01953,12772.01953,12686.57031,12736.29004,12736.29004,100150000,0.24947470997153726,-5708.024107035335,-479.30766456434037,12994.310950778266,12394.244031221757,12694.277491000012,0.0,0.0,12719.600358666667,12719.600358666667,12573.518518666635,0.0,0.0,-57.74111153391641,-37.651621464963206,-20.089490068953204,12601.964844999999,12686.875,51.949589635005125,55.977966774746925,68.79659819281274,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
6921,7/10/2012,12733.87012,12830.29004,12606.91016,12653.12012,12653.12012,114760000,0.26602567618437406,-2081.7424261254264,-1356.5010071565375,12977.942652287073,12434.801294712948,12706.37197350001,0.0,0.0,12735.926367666665,12735.926367666665,12585.692574666635,0.0,0.0,-45.821067301181756,-39.28551063220692,-6.535556668974834,12601.964844999999,12686.875,48.54705741841235,39.70618896891355,52.913499149892914,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
6922,7/11/2012,12653.04004,12661.969729999999,12534.33008,12604.530270000001,12604.530270000001,128420000,0.22836501752952734,-11971.8273884377,-2127.1199657171414,12976.795946509284,12439.021046490738,12707.908496500011,0.0,0.0,12743.850358666667,12743.850358666667,12593.290589666634,0.0,0.0,-32.08371051141694,-37.845150608048925,5.761440096631986,12611.234864999999,12686.875,46.625694535097104,30.199828462389732,41.96132806868312,0,70,30,0.05,-0.05,0,0.0,0,1,0,0,0,0,1.0
6923,7/12/2012,12602.70996,12630.63965,12492.25,12573.26953,12573.26953,142760000,0.2556607003242146,-3558.141758491126,-917.4688722314058,12970.438115275896,12453.067842724124,12711.75297900001,0.0,0.0,12740.169336333334,12740.169336333334,12587.1866183333,0.0,1.0,-18.46146356204008,-33.96841319884716,15.506949636807079,12634.962404999998,12686.875,45.381289674493694,24.083821433334627,31.32994628821236,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,-1.0
6924,7/13/2012,12573.73047,12784.73047,12573.04004,12777.08984,12777.08984,121080000,0.27295374281563717,20532.71814179475,836.7462791354454,12976.660080509331,12459.363845490689,12718.01196300001,0.0,0.0,12755.375358333335,12755.375358333335,12598.831605333298,0.0,0.0,-23.837545940028576,-31.942239747083445,8.104693807054868,12703.322512499999,12686.875,54.001417736797734,63.960243060722064,39.414630985481864,0,70,30,0.05,-0.05,1,0.0,1,0,1,1,0,0,-1.0
6925,7/16/2012,12776.33008,12779.58008,12690.049809999999,12727.20996,12727.20996,93500000,0.1854978194360729,5355.508285258049,1950.0628449958845,12973.727954510792,12458.299975489226,12716.01396500001,0.0,0.0,12749.769694666666,12749.769694666666,12611.858852666632,0.0,0.0,-23.798901581583777,-30.313572113983515,6.514670532399737,12703.322512499999,12659.58984,51.844957640975416,54.201494653345506,47.41518638246712,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,-1.0
6926,7/17/2012,12728.73047,12829.23047,12645.09961,12805.54004,12805.54004,119620000,0.2182217599168895,361.74971863553765,2258.1934334323046,12979.672000830025,12458.72790216999,12719.199951500008,0.0,0.0,12740.132357333334,12740.132357333334,12594.472394333297,0.0,0.0,-29.745965499250815,-30.200050791036976,0.45408529178616064,12703.332522499999,12659.58984,54.891337582904335,69.52638203177685,62.56270658194786,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,-1.0
6927,7/18/2012,12796.98047,12921.94043,12754.61035,12908.7002,12908.7002,130070000,0.25209546392172943,13007.459794209359,2558.182024933519,12991.44274902474,12454.094165975275,12722.768457500008,0.0,0.0,12735.136035666668,12735.136035666668,12582.83505766663,1.0,0.0,-42.29566121253265,-32.61917287533611,-9.676488337196538,12696.8501,12620.04492,58.60543853762129,89.70915005577164,71.14567558029772,0,70,30,0.05,-0.05,1,0.0,0,-1,0,0,0,0,1.0
6928,7/19/2012,12909.61035,12977.57031,12889.92969,12943.36035,12943.36035,139480000,0.25267257740813454,5999.034997603941,3502.0816245368756,13011.048566905089,12446.385418094926,12728.716992500007,0.0,0.0,12738.49104866667,12738.49104866667,12588.331966666632,1.0,0.0,-54.410954307413704,-36.97752916175163,-17.43342514566207,12724.390135,12542.08984,59.802980450345196,92.951055355586,84.06219581437789,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
6929,7/20/2012,12942.67969,12942.83008,12810.34961,12822.57031,12822.57031,210770000,0.23165867511747917,-3592.8282960919196,1145.2624853922237,13016.918145406114,12465.415839593898,12741.166992500006,0.0,0.0,12745.52070366667,12745.52070366667,12600.754590666631,0.0,0.0,-53.64725249505136,-40.31147382841158,-13.335778666639783,12724.390135,12517.910155000001,53.9457776081807,68.06232980441304,83.5741784052566,0,70,30,0.05,-0.05,1,0.0,0,0,-1,-1,0,0,1.0
6930,7/23/2012,12820.4502,12820.4502,12583.41016,12721.45996,12721.45996,137760000,0.21954021196100465,-30053.23314313778,-1740.1847525435473,13017.296145682572,12473.10580831744,12745.200977000006,0.0,0.0,12743.20205166667,12743.20205166667,12583.276856666631,0.0,0.0,-44.37176301249201,-41.12353166522767,-3.248231347264344,12724.390135,12506.330075,49.569256638121004,47.2285942453141,69.41399313510409,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
6931,7/24/2012,12720.92969,12730.08984,12521.83984,12617.32031,12617.32031,131530000,0.2430466918360122,-12027.508594997153,-3129.2371853559225,13006.687371059556,12495.180597940454,12750.933984500005,0.0,0.0,12735.833040666668,12735.833040666668,12577.42083366663,0.0,0.0,-28.291544038833308,-38.5571341399488,10.265590101115492,12724.390135,12506.330075,45.47695085146174,25.770672980901907,47.02053234354273,0,70,30,0.05,-0.05,0,0.0,0,1,0,0,0,0,0.0
6932,7/25/2012,12617.76953,12732.76953,12617.62012,12676.049809999999,12676.049809999999,127320000,0.22755636386365952,4452.4063203414535,-2899.0626555791346,12996.702394171074,12519.303563828938,12758.002979000006,0.0,0.0,12743.353353333336,12743.353353333336,12586.190170333297,0.0,0.0,-20.05564548067923,-34.85683640809489,14.80119092741566,12731.787595,12506.330075,48.080187559910236,37.8718562180097,36.95704114807496,0,70,30,0.05,-0.05,0,0.0,0,0,1,1,0,0,0.0
6933,7/26/2012,12680.58984,12931.219729999999,12680.58984,12887.92969,12887.92969,133620000,0.23370589041380335,24517.15528865755,373.76620229886925,13008.200750540293,12533.897199459721,12771.048975000007,0.0,0.0,12770.139356000001,12770.139356000001,12601.752148999965,0.0,0.0,-30.27656273021057,-33.94078167251803,3.664218942307457,12731.787595,12506.330075,56.20441312617782,81.52959640201365,48.39070853364148,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
6934,7/27/2012,12888.91016,13117.74023,12888.530270000001,13075.66016,13075.66016,161510000,0.2346098407627687,27990.333102242086,2780.7917172472567,13053.291075378615,12536.146913621395,12794.718994500005,1.0,0.0,12801.708366333334,12801.708366333334,12631.569206333297,1.0,0.0,-52.915021854711085,-37.735629708956644,-15.179392145754441,12801.872555,12576.415035,61.89389992666706,93.27246566265312,70.89130609422521,0,70,30,0.05,-0.05,1,1.0,0,-1,0,0,0,0,1.0
6935,7/30/2012,13075.34961,13128.63965,13042.84961,13073.00977,13073.00977,91730000,0.1550834116120142,7726.002414232094,3481.344920129937,13088.123435648584,12520.606546351428,12804.364991000006,0.0,0.0,12836.630339000001,12836.630339000001,12666.865201999964,1.0,0.0,-69.83725903938102,-44.15595557504152,-25.681303464339507,12807.322264999999,12581.864744999999,61.77189051385458,91.25851905353919,88.68686037273505,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
6936,7/31/2012,13071.719729999999,13082.66016,13006.48047,13008.67969,13008.67969,125980000,0.08715060341230291,-2489.7972318322404,4158.632788458898,13107.50775346004,12514.951232539968,12811.229493000004,0.0,0.0,12863.895345666668,12863.895345666668,12704.92532566663,0.0,0.0,-77.16781160241953,-50.75832678051712,-26.40948482190241,12807.322264999999,12581.864744999999,58.74494249994583,81.14991970721107,88.56030147446752,0,70,30,0.05,-0.05,1,0.0,0,0,-1,-1,0,0,1.0
6937,8/1/2012,13007.469729999999,13074.83008,12951.16016,12976.12988,12976.12988,132780000,0.02968823074215243,-2940.8810360253437,4202.722840063597,13112.354424753097,12513.351533246912,12812.852979000005,0.0,0.0,12877.79098366667,12877.79098366667,12723.186979666632,0.0,0.0,-79.43515071474212,-56.49369156736213,-22.941459147379994,12807.322264999999,12581.864744999999,57.217167245022154,74.86654288833758,82.424993883029,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
6938,8/2/2012,12969.7002,12969.84961,12778.90039,12878.87988,12878.87988,112770000,0.03869601389639845,-23472.02606216736,1059.5268254948746,13110.568241805213,12513.358712194793,12811.963477000003,0.0,0.0,12871.683301333334,12871.683301333334,12706.748437333299,0.0,0.0,-72.54847736155352,-59.70464872620041,-12.843828635353113,12807.322264999999,12581.864744999999,52.79901530539871,58.83984044095213,71.61876767883331,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
6939,8/3/2012,12884.82031,13133.17969,12884.82031,13096.16992,13096.16992,112390000,0.07877375273501519,29749.42746908108,2801.9496243393764,13150.576302720054,12505.720670279954,12828.148486500004,0.0,0.0,12889.630632000002,12889.630632000002,12713.107876999964,1.0,0.0,-83.65985069040471,-64.49568911904127,-19.164161571363437,12809.592285,12584.134765,60.194868051907555,93.94612178479768,75.88416837136218,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,1,0.0
6940,8/6/2012,13099.87988,13187.280270000001,13099.719729999999,13117.50977,13117.50977,84270000,0.05323685207638663,13975.190020173606,3774.338217306381,13190.086721422944,12504.332224577065,12847.209473000004,0.0,0.0,12932.270280333336,12932.270280333336,12770.695475333296,1.0,0.0,-93.1142782193856,-70.21940693911014,-22.894871280275453,12871.107665000001,12611.185055000002,60.84376296789502,89.51513961963501,80.76703394846133,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
6941,8/7/2012,13118.65039,13215.969729999999,13118.41992,13168.59961,13168.59961,95240000,0.08129579484988923,2426.948421601403,3018.5874049772415,13230.798770093312,12515.168124906693,12872.983447500003,0.0,0.0,12986.728256000002,12986.728256000002,12836.223469999963,1.0,0.0,-103.53600465127238,-76.88272648154259,-26.653278169729788,12901.194824999999,12625.529784999999,62.42313244737457,93.17561155592944,92.2122909867871,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
6942,8/8/2012,13158.09961,13202.65039,13115.24023,13175.63965,13175.63965,84910000,0.09058919562246201,-849.2420516692598,2529.424758600584,13260.254513489706,12542.8233195103,12901.538916500003,0.0,0.0,13035.631283000002,13035.631283000002,12887.900421999962,0.0,0.0,-111.08287607624152,-83.72275640048238,-27.360119675759137,12925.7724625,12625.529784999999,62.64671446327081,94.18983671773596,92.29352929776651,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,0.0
6943,8/9/2012,13174.73047,13200.23047,13125.08984,13165.19043,13165.19043,84350000,0.08506639368137973,330.9256593389227,2809.692898274215,13273.951883627034,12588.318039372973,12931.134961500004,0.0,0.0,13068.656999000003,13068.656999000003,12938.475063999964,0.0,0.0,-114.89620934564664,-89.95744698951523,-24.938762356131406,12925.7724625,12625.529784999999,62.056517294410234,92.68446716795347,93.34997181387267,0,70,30,0.05,-0.05,1,0.0,0,0,1,-1,0,0,0.0
6944,8/10/2012,13163.15039,13208.219729999999,13094.95996,13207.9502,13207.9502,86640000,0.07539194712341625,-1447.1615471246496,4852.983726560868,13307.989660929174,12597.366298070838,12952.677979500006,0.0,0.0,13082.963640000004,13082.963640000004,12964.376723999963,1.0,0.0,-119.98554088896162,-95.96306576940452,-24.0224751195571,12925.7724625,12625.529784999999,63.569052393565414,98.84466436101756,95.23965608223538,0,70,30,0.05,-0.05,1,0.0,0,0,-1,1,0,0,-1.0
6945,8/13/2012,13204.92969,13205.00977,13112.94043,13169.42969,13169.42969,67550000,0.089390896534025,1006.5959342439629,5783.991192935233,13326.242950614615,12623.334981385393,12974.788966000004,0.0,0.0,13091.059668666672,13091.059668666672,12971.844822666631,0.0,0.0,-119.53269111932059,-100.67699083938774,-18.855700279932847,12925.7724625,12625.529784999999,61.20217123990728,92.22193192371294,94.58368781756104,0,70,30,0.05,-0.05,1,0.0,0,0,1,-1,0,0,-1.0
6946,8/14/2012,13168.11035,13223.00977,13142.09961,13172.13965,13172.13965,84430000,0.04338440054733581,2259.656993526447,5627.366241019875,13345.590745748657,12640.647147251355,12993.118946500006,0.0,0.0,13105.707292333338,13105.707292333338,12986.019399333298,0.0,0.0,-118.03187752636222,-104.14796817678265,-13.883909349579568,12929.292482500001,12629.049805,61.31130780951844,90.62163516005,93.89607714825989,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,-1.0
6947,8/15/2012,13157.469729999999,13192.88965,13138.23047,13164.780270000001,13164.780270000001,77130000,-0.0045482680070835935,-1204.346609883815,3790.116105409778,13363.762042733168,12648.083857266844,13005.922950000006,0.0,0.0,13122.16663466667,13122.16663466667,13009.379815666634,0.0,0.0,-114.92386075095055,-106.30314669161623,-8.620714059334318,12955.772462500001,12629.049805,60.811033395794155,86.88847778896283,89.91068162424163,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,-1.0
6948,8/16/2012,13163.24023,13269.34961,13145.84961,13250.11035,13250.11035,114580000,0.01679516236428918,4531.230952173101,2114.4659518334215,13393.081027890858,12649.439872109153,13021.260450000005,0.0,0.0,13156.755957666672,13156.755957666672,13050.714060666634,0.0,0.0,-117.98608919470644,-108.63973519223428,-9.346354002472154,13031.477294999999,12670.759764999999,64.43463610948773,96.07721671980669,91.19577655627289,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,-1.0
6949,8/17/2012,13251.2002,13281.32031,13244.84961,13275.2002,13275.2002,138550000,0.13814214186000112,1460.5482167051528,1666.9335091529258,13419.66225858726,12668.12163041275,13043.891944500005,0.0,0.0,13179.662631000005,13179.662631000005,13094.809601999968,1.0,0.0,-121.04216972249742,-111.12022209828692,-9.921947624210503,13044.860105,12703.160155,65.44633546376399,98.78187353717985,93.91585601531615,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,1,1.0
6950,8/20/2012,13274.58008,13276.15039,13230.05957,13271.63965,13271.63965,87590000,0.16375316880176033,-525.1575086009519,1807.2649179551606,13428.832990492423,12713.968867507587,13071.400929000005,0.0,0.0,13192.107292333338,13192.107292333338,13111.401235333304,0.0,0.0,-121.77310438418317,-113.25079855546618,-8.522305828716995,13044.860105,12839.880369999999,65.16304672863588,98.0731934354832,97.64409456415626,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
6951,8/21/2012,13272.09961,13330.75977,13186.59961,13203.58008,13203.58008,117060000,0.1278193653730311,686.5292034457441,2066.3656493459525,13394.953781021308,12806.474053978698,13100.713917500003,0.0,0.0,13199.372299000004,13199.372299000004,13114.00520699997,0.0,0.0,-115.5287928583366,-113.70639741604028,-1.822395442296326,13069.579835,12864.6001,59.83175431614533,76.95433028609555,91.26979908625255,0,70,30,0.05,-0.05,1,0.0,0,0,1,-1,0,0,1.0
6952,8/22/2012,13198.30957,13205.05957,13120.33984,13172.75977,13172.75977,111220000,0.14045106258139606,-7311.093701316255,3220.717960835317,13347.089681759053,12904.00914924095,13125.549415500001,0.0,0.0,13199.526596000005,13199.526596000005,13114.428546999969,0.0,0.0,-106.8613583254537,-112.33738959792296,5.476031272469271,13069.579835,12864.62012,57.53611252657568,64.56918165528579,79.86556845895453,0,70,30,0.05,-0.05,0,0.0,0,1,-1,0,0,0,1.0
6953,8/23/2012,13171.37012,13171.37012,13046.45996,13057.45996,13057.45996,108800000,0.0569626850223463,-6174.8631532135905,654.6972020999832,13330.054734154712,12937.99712384529,13134.025929000001,0.0,0.0,13192.352572666674,13192.352572666674,13102.277570666636,0.0,1.0,-89.65513436578294,-107.80093855149497,18.145804185712024,13057.454835,12871.334965,49.83300847512501,3.869154889691971,48.46422227702411,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,1.0
6954,8/24/2012,13052.82031,13175.50977,13027.2002,13157.969729999999,13157.969729999999,88030000,0.04160179251036396,-1273.689090340052,-434.5084486509923,13332.545348613137,12943.737466386869,13138.141407500003,0.0,0.0,13187.337566333339,13187.337566333339,13093.757584333302,0.0,0.0,-83.17063702568885,-102.87487824633375,19.704241220644903,13052.639895,12890.464845,55.434324930784626,43.078704453296936,37.17234699942458,0,70,30,0.05,-0.05,0,0.0,0,0,0,1,0,0,1.0
6955,8/27/2012,13157.74023,13176.16992,13115.45996,13124.66992,13124.66992,96070000,0.021769877155869612,2809.578525712316,-407.1777269287842,13332.958841583133,12948.489988416875,13140.724415000004,0.0,0.0,13184.968230000008,13184.968230000008,13094.52418599997,0.0,0.0,-74.48598176464111,-97.19709894999522,22.711117185354112,13052.639895,12890.464845,53.31057405550029,32.108926758593235,26.352262033860395,0,70,30,0.05,-0.05,0,0.0,0,0,1,0,0,0,1.0
6956,8/28/2012,13122.74023,13147.32031,13081.12012,13102.99023,13102.99023,81630000,0.06855384001680388,-2562.264851154958,-529.5364983206198,13328.914032398756,12961.96585160125,13145.439942000003,0.0,0.0,13178.107617666674,13178.107617666674,13089.134570666636,0.0,0.0,-65.10348762262583,-90.77837668452136,25.674889061895527,13052.639895,12890.464845,51.916061147003525,24.967102832567527,33.38491134815225,0,70,30,0.05,-0.05,0,0.0,0,0,-1,-1,0,1,1.0
6957,8/29/2012,13103.45996,13144.80957,13081.26953,13107.48047,13107.48047,91530000,0.10283059091715492,-81.96165336675529,-559.0284492281681,13319.474533803994,12984.540409196012,13152.007471500003,0.0,0.0,13172.696257000009,13172.696257000009,13082.83512399997,0.0,0.0,-57.3688063703612,-84.09646262168934,26.727656251328142,13076.584965,12890.464845,52.19498382028958,26.446298497524154,27.840776029561322,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
6958,8/30/2012,13101.29004,13101.37012,12978.91016,13000.70996,13000.70996,89980000,0.07079939891995943,-9921.381232077805,-1164.3298552962508,13290.595173265441,13025.60277773456,13158.098975500001,0.0,1.0,13153.218946000008,13153.218946000008,13063.46181699997,0.0,1.0,-42.13778970411113,-75.7047280381737,33.56693833406257,13080.254885,12890.464845,45.44454523086634,6.195772108430251,19.203057812840324,0,70,30,0.05,-0.05,-1,-1.0,0,0,0,0,0,0,1.0
6959,8/31/2012,13002.719729999999,13151.87012,13002.63965,13090.83984,13090.83984,119780000,0.040627083843314225,4624.019736416885,-905.9424408553278,13290.846286584705,13024.818656415295,13157.8324715,0.0,0.0,13134.684929000006,13134.684929000006,13033.65182299997,0.0,0.0,-36.9143022339249,-67.94664287732394,31.03234064339904,13104.8325225,12890.464845,51.183963756495885,31.811795954527486,21.484622186826982,0,70,30,0.05,-0.05,0,0.0,0,0,1,1,0,0,1.0
6960,9/4/2012,13092.15039,13092.38965,12977.08984,13035.94043,13035.94043,103920000,0.06726955679797618,-4717.0781025050865,-1404.2806620004376,13296.135496752557,13011.372512247444,13153.7540045,0.0,0.0,13112.27060600001,13112.27060600001,13004.316600999971,0.0,0.0,-28.021710372851885,-59.96165637642953,31.939946003577646,13072.9523925,12890.464845,47.87977119711731,16.63997558401417,18.215847882323654,0,70,30,0.05,-0.05,0,0.0,0,0,-1,-1,0,1,1.0
6961,9/5/2012,13036.08984,13095.91016,13018.74023,13047.48047,13047.48047,92550000,0.05368098138978113,1883.2172831101764,-1183.7403839294382,13297.165519887194,12998.23057511281,13147.698047500002,0.0,0.0,13093.643652666677,13093.643652666677,12992.388670666636,0.0,0.0,-21.65581725807351,-52.300488552758324,30.644671294684812,13065.72998,12890.464845,48.63046254311219,19.902916258670867,22.78489593240386,0,70,30,0.05,-0.05,0,0.0,0,0,1,0,0,0,1.0
6962,9/6/2012,13045.23047,13294.12988,13045.08008,13292.0,13292.0,128650000,0.10021195631613339,21735.917604580824,45.165805528256314,13315.4221861329,12991.609943867099,13153.516065,0.0,0.0,13098.078678666676,13098.078678666676,12980.390689666636,1.0,0.0,-35.927335675180075,-49.02585797724267,13.098522302062598,13095.21997,12890.464845,61.33731590717453,89.04069396004331,41.8611952675758,0,70,30,0.05,-0.05,1,0.0,0,0,0,1,0,0,1.0
6963,9/7/2012,13289.530270000001,13320.26953,13266.219729999999,13306.63965,13306.63965,142210000,0.12931004688570433,4699.176116004528,276.496369763926,13335.733099250025,12985.443952749978,13160.588526000001,0.0,0.0,13118.673307666675,13118.673307666675,13008.071354666634,1.0,0.0,-47.867131749262626,-48.79411273164666,0.9269809823840376,13101.7548825,12890.464845,61.944267800015496,93.18004784856846,67.3745526890939,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
6964,9/10/2012,13308.55957,13324.09961,13251.38965,13254.29004,13254.29004,123810000,0.030055995178073433,-322.9987723124148,290.9362794988215,13341.68336014936,12984.12767585064,13162.905518,0.0,0.0,13134.309961000006,13134.309961000006,13031.267968999968,1.0,0.0,-52.50014118907893,-49.53531842313312,-2.9648227659458115,13129.1923825,12890.464845,58.412934315744295,78.37822118493345,86.86632099784809,0,70,30,0.05,-0.05,1,0.0,0,-1,-1,-1,0,0,0.0
6965,9/11/2012,13254.59961,13354.33984,13253.20996,13323.36035,13323.36035,104920000,0.04155452481646098,1545.1194066600444,352.2641511569858,13362.605196862432,12978.598905137564,13170.602050999998,0.0,0.0,13151.46363933334,13151.46363933334,13044.3796553333,1.0,0.0,-61.04158196170829,-51.83657113084816,-9.205010830860132,13165.71484,12902.25488,61.52917999937572,91.7880742213387,87.78211441827989,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,0.0
